county,rep_unit,total,barnes,johnson,paul,SCATTERING
ROCK,Town of SPRING VALLEY Ward 1,352,137,211,0,4
ROCK,Town of TURTLE Ward 1,344,149,192,0,3
ROCK,Town of TURTLE Wards 2-4,940,369,570,0,1
ROCK,"Town of UNION Wards 1,2,3",1102,625,473,0,4
ROCK,Village of CLINTON Wards 1-3,793,297,491,0,5
ROCK,Village of FOOTVILLE Ward 1,409,198,210,0,1
ROCK,Village of ORFORDVILLE Wards 1-2,612,299,309,0,4
ROCK,City of BELOIT Ward 1,221,118,103,0,0
ROCK,City of BELOIT Ward 2,613,314,295,0,4
ROCK,City of BELOIT Ward 3,472,235,236,0,1
ROCK,City of BELOIT Ward 4,456,239,213,0,4
ROCK,City of BELOIT Ward 5,505,236,269,0,0
ROCK,City of BELOIT Ward 6,340,221,118,0,1
ROCK,City of BELOIT Ward 7,275,195,80,0,0
ROCK,City of BELOIT Ward 8,256,165,91,0,0
ROCK,City of BELOIT Ward 9,216,126,89,0,1
ROCK,City of BELOIT Ward 10,549,314,235,0,0
ROCK,City of BELOIT Ward 11,168,115,51,0,2
ROCK,City of BELOIT Ward 12,328,262,66,0,0
ROCK,City of BELOIT Ward 13,609,403,204,0,2
ROCK,City of BELOIT Ward 14,352,239,113,0,0
ROCK,City of BELOIT Ward 15,227,175,51,0,1
ROCK,City of BELOIT Ward 16,277,212,65,0,0
ROCK,City of BELOIT Ward 17,228,145,83,0,0
ROCK,City of BELOIT Ward 18,384,243,139,0,2
ROCK,City of BELOIT Ward 19,665,386,278,0,1
ROCK,City of BELOIT Ward 20,244,143,101,0,0
ROCK,City of BELOIT Ward 21,337,189,148,0,0
ROCK,City of BELOIT Ward 22,858,424,431,0,3
ROCK,City of BELOIT Ward 23,552,311,240,0,1
ROCK,City of BELOIT Ward 24,2,0,2,0,0
ROCK,City of BELOIT Ward 25,0,0,0,0,0
ROCK,City of BELOIT Ward 26,0,0,0,0,0
ROCK,City of BELOIT Ward 27,136,77,59,0,0
ROCK,City of BELOIT Ward 28,165,83,80,0,2
ROCK,City of BELOIT Ward 29,3,3,0,0,0
ROCK,City of BELOIT Ward 30,2,0,2,0,0
ROCK,City of BELOIT Ward 31,1,1,0,0,0
ROCK,CITY OF BRODHEAD Wards 7-8,40,28,12,0,0
ROCK,City of EDGERTON Wards 1-6,2509,1625,873,0,11
ROCK,"City of EVANSVILLE Wards 1,2,3,4,5,6,7,8",2622,1774,842,0,6
ROCK,City of JANESVILLE Ward 1,1080,655,423,0,2
ROCK,City of JANESVILLE Ward 2,959,618,341,0,0
ROCK,City of JANESVILLE Ward 3,771,544,225,0,2
ROCK,City of JANESVILLE Ward 4,456,308,147,0,1
ROCK,City of JANESVILLE Ward 5,773,440,332,0,1
ROCK,City of JANESVILLE Ward 6,1276,705,569,0,2
ROCK,City of JANESVILLE Ward 7,2,0,2,0,0
ROCK,City of JANESVILLE Ward 8,1156,711,443,0,2
ROCK,City of JANESVILLE Ward 9,824,494,328,0,2
ROCK,City of JANESVILLE Ward 10,1063,592,469,0,2
ROCK,City of JANESVILLE Ward 11,841,501,338,0,2
ROCK,City of JANESVILLE Ward 12,0,0,0,0,0
ROCK,City of JANESVILLE Ward 13,90,60,30,0,0
ROCK,City of JANESVILLE Ward 14,789,550,237,0,2
ROCK,City of JANESVILLE Ward 15,1402,874,525,0,3
ROCK,City of JANESVILLE Ward 16,1190,738,450,0,2
ROCK,City of JANESVILLE Ward 17,1318,740,577,0,1
ROCK,City of JANESVILLE Ward 18,396,238,158,0,0
ROCK,City of JANESVILLE Ward 19,969,528,439,0,2
ROCK,City of JANESVILLE Ward 20,185,121,64,0,0
ROCK,City of JANESVILLE Ward 21,0,0,0,0,0
ROCK,City of JANESVILLE Ward 22,888,531,357,0,0
ROCK,City of JANESVILLE Ward 23,433,241,192,0,0
ROCK,City of JANESVILLE Ward 24,465,279,184,0,2
ROCK,City of JANESVILLE Ward 25,0,0,0,0,0
ROCK,City of JANESVILLE Ward 26,1195,736,457,0,2
ROCK,City of JANESVILLE Ward 27,1006,657,346,0,3
ROCK,City of JANESVILLE Ward 28,693,417,273,0,3
ROCK,City of JANESVILLE Ward 29,209,104,104,0,1
ROCK,City of JANESVILLE Ward 30,1204,739,462,0,3
ROCK,City of JANESVILLE Ward 31,841,534,304,0,3
ROCK,City of JANESVILLE Ward 32,966,468,497,0,1
ROCK,City of JANESVILLE Ward 33,1108,601,507,0,0
ROCK,City of JANESVILLE Ward 34,1385,722,662,0,1
ROCK,City of JANESVILLE Ward 35,20,11,9,0,0
ROCK,City of JANESVILLE Ward 36,0,0,0,0,0
ROCK,City of JANESVILLE Ward 37,0,0,0,0,0
ROCK,City of MILTON Wards 1-11,2594,1502,1086,0,6
RUSK,Town of ATLANTA Wards 1-3,307,74,233,0,0
RUSK,Town of BIG BEND Wards 1-2,285,89,196,0,0
RUSK,Town of BIG FALLS Ward 1,85,24,61,0,0
RUSK,Town of CEDAR RAPIDS Ward 1,25,7,18,0,0
RUSK,Town of DEWEY Ward 1,302,101,201,0,0
RUSK,Town of FLAMBEAU Wards 1-3,488,138,350,0,0
RUSK,Town of GRANT Wards 1-6,331,101,228,0,2
RUSK,Town of GROW Wards 1-2,186,29,157,0,0
RUSK,Town of HAWKINS Ward 1,57,22,35,0,0
RUSK,Town of HUBBARD Ward 1,98,28,70,0,0
RUSK,Town of LAWRENCE Ward 1,134,29,105,0,0
RUSK,Town of MARSHALL Wards 1-3,192,36,156,0,0
RUSK,Town of MURRY Ward 1,106,38,68,0,0
RUSK,Town of RICHLAND Wards 1-2,95,32,63,0,0
RUSK,Town of RUSK Ward 1,327,119,208,0,0
RUSK,Town of SOUTH FORK Ward 1,54,17,37,0,0
RUSK,Town of STRICKLAND Wards 1-2,144,51,93,0,0
RUSK,Town of STUBBS Wards 1-2,293,102,191,0,0
RUSK,Town of THORNAPPLE Wards 1-5,379,89,290,0,0
RUSK,Town of TRUE Ward 1,133,45,88,0,0
RUSK,Town of WASHINGTON Ward 1,210,77,133,0,0
RUSK,Town of WILKINSON Ward 1,33,8,25,0,0
RUSK,Town of WILLARD Ward 1,244,76,168,0,0
RUSK,Town of WILSON Ward 1,69,16,53,0,0
RUSK,Village of BRUCE Wards 1-2,297,109,188,0,0
RUSK,Village of CONRATH Ward 1,32,14,18,0,0
RUSK,Village of GLEN FLORA Ward 1,30,10,20,0,0
RUSK,Village of HAWKINS Ward 1,131,55,76,0,0
RUSK,Village of INGRAM Ward 1,26,8,18,0,0
RUSK,Village of SHELDON Ward 1,98,29,69,0,0
RUSK,Village of TONY Ward 1,44,9,35,0,0
RUSK,Village of WEYERHAEUSER Wards 1-2,90,29,61,0,0
RUSK,City of LADYSMITH Wards 1-15,1059,445,614,0,0
ST. CROIX,Town of BALDWIN Wards 1-2,502,128,373,0,1
ST. CROIX,Town of CADY Ward 1,409,113,295,0,1
ST. CROIX,Town of CYLON Ward 1,317,90,227,0,0
ST. CROIX,Town of EAU GALLE Wards 1-2,597,172,423,0,2
ST. CROIX,Town of EMERALD Ward 1,350,91,259,0,0
ST. CROIX,Town of ERIN PRAIRIE Ward 1,351,120,231,0,0
ST. CROIX,Town of FOREST Ward 1,308,62,246,0,0
ST. CROIX,Town of GLENWOOD Ward 1,348,97,251,0,0
ST. CROIX,Town of HAMMOND Wards 1-3,1231,351,879,0,1
ST. CROIX,Town of HUDSON Wards 1-14,4529,1826,2693,0,10
ST. CROIX,Town of KINNICKINNIC Wards 1-3,985,393,591,0,1
ST. CROIX,Town of PLEASANT VALLEY Ward 1,299,97,202,0,0
ST. CROIX,Town of RICHMOND Wards 1-6,1818,603,1214,0,1
ST. CROIX,Town of RUSH RIVER Ward 1,273,81,192,0,0
ST. CROIX,Town of ST. JOSEPH Wards 1-6,2341,946,1392,0,3
ST. CROIX,Town of SOMERSET Wards 1-6,2409,750,1657,0,2
ST. CROIX,Town of SPRINGFIELD Ward 1,443,137,306,0,0
ST. CROIX,Town of STANTON Wards 1-2,445,154,291,0,0
ST. CROIX,Town of STAR PRAIRIE Wards 1-6,1812,565,1246,0,1
ST. CROIX,Town of TROY Wards 1-8,3023,1280,1741,0,2
ST. CROIX,Town of WARREN Wards 1-3,863,306,557,0,0
ST. CROIX,Village of BALDWIN Wards 1-6,1627,615,1011,0,1
ST. CROIX,Village of DEER PARK Ward 1,96,18,78,0,0
ST. CROIX,Village of HAMMOND Wards 1-4,759,349,408,0,2
ST. CROIX,Village of NORTH HUDSON Wards 1-6,2051,964,1082,0,5
ST. CROIX,Village of ROBERTS Wards 1-4,785,331,453,0,1
ST. CROIX,Village of SOMERSET Wards 1-4,1082,381,698,0,3
ST. CROIX,Village of STAR PRAIRIE Ward 1,255,90,165,0,0
ST. CROIX,VILLAGE OF SPRING VALLEY Ward 3,3,0,3,0,0
ST. CROIX,Village of WILSON Ward 1,81,21,60,0,0
ST. CROIX,Village of WOODVILLE Wards 1-2,476,173,303,0,0
ST. CROIX,City of GLENWOOD CITY Wards 1-2,451,141,309,0,1
ST. CROIX,City of HUDSON Wards 1-2,926,435,490,0,1
ST. CROIX,City of HUDSON Wards 3-4,999,460,538,0,1
ST. CROIX,City of HUDSON Wards 5-6,1307,673,633,0,1
ST. CROIX,City of HUDSON Wards 7-8,1116,550,565,0,1
ST. CROIX,City of HUDSON Wards 9-10,1173,741,430,0,2
ST. CROIX,City of HUDSON Wards 11-12,1336,689,645,0,2
ST. CROIX,City of NEW RICHMOND Wards 1-12,3913,1751,2159,0,3
ST. CROIX,CITY OF RIVER FALLS Wards 1-5,1933,1083,847,0,3
SAUK,Town of BARABOO Wards 1-5,977,479,498,0,0
SAUK,Town of BEAR CREEK Ward 1,316,137,179,0,0
SAUK,Town of DELLONA Wards 1-3,889,357,532,0,0
SAUK,Town of DELTON Wards 1-3,636,304,332,0,0
SAUK,Town of DELTON Ward 4,418,196,222,0,0
SAUK,Town of EXCELSIOR Wards 1-3,859,371,488,0,0
SAUK,Town of FAIRFIELD Wards 1-2,619,284,335,0,0
SAUK,"Town of FRANKLIN Wards 1,2",344,144,200,0,0
SAUK,Town of FREEDOM Wards 1-2,255,91,164,0,0
SAUK,Town of GREENFIELD Ward 1,547,275,272,0,0
SAUK,Town of HONEY CREEK Wards 1-3,396,195,201,0,0
SAUK,Town of HONEY CREEK Ward 4,0,0,0,0,0
SAUK,Town of IRONTON Ward 1,218,74,144,0,0
SAUK,Town of IRONTON Ward 2,42,13,29,0,0
SAUK,Town of LA VALLE Wards 1-3,853,318,535,0,0
SAUK,Town of MERRIMAC Wards 1-2,733,372,361,0,0
SAUK,Town of PRAIRIE DU SAC Wards 1-2,572,276,296,0,0
SAUK,Town of REEDSBURG Wards 1-3,581,216,365,0,0
SAUK,Town of SPRING GREEN Wards 1-3,964,504,460,0,0
SAUK,Town of SUMPTER Wards 1-3,335,158,177,0,0
SAUK,Town of TROY Ward 1,414,172,242,0,0
SAUK,Town of TROY Ward 2,3,0,3,0,0
SAUK,Town of WASHINGTON Wards 1-2,321,111,210,0,0
SAUK,Town of WESTFIELD Ward 1,257,74,183,0,0
SAUK,Town of WINFIELD Ward 1,463,173,290,0,0
SAUK,Town of WOODLAND Ward 1,386,150,236,0,0
SAUK,VILLAGE OF CAZENOVIA Ward 2,7,3,4,0,0
SAUK,Village of IRONTON Ward 1,88,23,65,0,0
SAUK,"Village of LAKE DELTON Wards 1,3-6",852,384,468,0,0
SAUK,Village of LAKE DELTON Ward 2,243,121,122,0,0
SAUK,Village of LAVALLE Ward 1,125,39,86,0,0
SAUK,Village of LIME RIDGE Ward 1,74,36,38,0,0
SAUK,Village of LOGANVILLE Ward 1,131,52,79,0,0
SAUK,Village of MERRIMAC Ward 1,272,159,113,0,0
SAUK,Village of NORTH FREEDOM Ward 1,226,102,124,0,0
SAUK,Village of PLAIN Ward 1,378,169,209,0,0
SAUK,Village of PRAIRIE DU SAC Wards 1-7,2209,1362,847,0,0
SAUK,Village of ROCK SPRINGS Ward 1,128,42,86,0,0
SAUK,"Village of SAUK CITY Wards 1,2,3,4,5",1680,1039,641,0,0
SAUK,Village of SPRING GREEN Wards 1-2,882,618,264,0,0
SAUK,Village of WEST BARABOO Wards 1-2,597,328,269,0,0
SAUK,City of BARABOO Wards 1-15,4962,2939,2023,0,0
SAUK,City of REEDSBURG Wards 1-16,3543,1707,1836,0,0
SAUK,"CITY OF WISCONSIN DELLS Wards 4,8",112,51,61,0,0
SAWYER,Town of BASS LAKE Wards 1-5,1088,588,500,0,0
SAWYER,Town of COUDERAY Ward 1,142,72,67,0,3
SAWYER,Town of DRAPER Ward 1,141,67,73,0,1
SAWYER,Town of EDGEWATER Wards 1-2,349,108,240,0,1
SAWYER,"Town of HAYWARD Wards 1,2,3,4,5,6,7",1634,708,926,0,0
SAWYER,Town of HUNTER Ward 1,368,155,212,0,1
SAWYER,Town of LENROOT Wards 1-2,780,347,430,0,3
SAWYER,Town of MEADOWBROOK Ward 1,79,15,64,0,0
SAWYER,Town of METEOR Ward 1,96,30,66,0,0
SAWYER,Town of OJIBWA Wards 1-2,179,62,116,0,1
SAWYER,Town of RADISSON Wards 1-2,221,74,147,0,0
SAWYER,Town of ROUND LAKE Wards 1-2,722,286,436,0,0
SAWYER,Town of SAND LAKE Ward 1,501,204,297,0,0
SAWYER,Town of SPIDER LAKE Ward 1,306,128,177,0,1
SAWYER,Town of WEIRGOR Ward 1,193,51,142,0,0
SAWYER,Town of WINTER Wards 1-2,545,195,350,0,0
SAWYER,Village of COUDERAY Ward 1,41,13,28,0,0
SAWYER,Village of EXELAND Ward 1,76,30,46,0,0
SAWYER,Village of RADISSON Ward 1,66,24,42,0,0
SAWYER,Village of WINTER Ward 1,125,48,76,0,1
SAWYER,"City of HAYWARD Wards 1,2,3,4,5",907,392,514,0,1
SHAWANO,Town of ALMON Ward 1,276,61,215,0,0
SHAWANO,Town of ANGELICA Wards 1-3,892,213,679,0,0
SHAWANO,Town of ANIWA Ward 1,251,47,204,0,0
SHAWANO,Town of BARTELME Ward 1,271,198,73,0,0
SHAWANO,Town of BELLE PLAINE Wards 1-4,917,270,647,0,0
SHAWANO,Town of BIRNAMWOOD Ward 1,329,103,226,0,0
SHAWANO,Town of FAIRBANKS Ward 1,274,44,230,0,0
SHAWANO,Town of GERMANIA Ward 1,154,43,111,0,0
SHAWANO,Town of GRANT Ward 1,416,77,339,0,0
SHAWANO,Town of GREEN VALLEY Wards 1-2,518,111,407,0,0
SHAWANO,Town of HARTLAND Wards 1-2,362,69,293,0,0
SHAWANO,Town of HERMAN Wards 1-2,344,85,258,1,0
SHAWANO,Town of HUTCHINS Ward 1,258,56,202,0,0
SHAWANO,Town of LESSOR Wards 1-2,649,120,529,0,0
SHAWANO,Town of MAPLE GROVE Ward 1,480,133,347,0,0
SHAWANO,Town of MORRIS Wards 1-2,205,65,140,0,0
SHAWANO,Town of NAVARINO Wards 1-2,215,48,167,0,0
SHAWANO,Town of PELLA Ward 1,468,101,366,1,0
SHAWANO,Town of RED SPRINGS Wards 1-2,406,216,190,0,0
SHAWANO,Town of RICHMOND Wards 1-3,974,235,739,0,0
SHAWANO,Town of SENECA Ward 1,258,73,185,0,0
SHAWANO,Town of WASHINGTON Wards 1-4,967,270,697,0,0
SHAWANO,Town of WAUKECHON Wards 1-2,506,119,387,0,0
SHAWANO,Town of WESCOTT Wards 1-5,1600,517,1083,0,0
SHAWANO,Town of WITTENBERG Wards 1-2,405,128,277,0,0
SHAWANO,Village of ANIWA Ward 1,86,30,56,0,0
SHAWANO,Village of BIRNAMWOOD Ward 1,278,98,180,0,0
SHAWANO,Village of BONDUEL Wards 1-2,601,140,461,0,0
SHAWANO,Village of BOWLER Wards 1-2,97,35,62,0,0
SHAWANO,Village of CECIL Ward 1,278,77,201,0,0
SHAWANO,Village of ELAND Ward 1,104,47,57,0,0
SHAWANO,Village of GRESHAM Ward 1,210,85,125,0,0
SHAWANO,Village of MATTOON Ward 1,139,37,102,0,0
SHAWANO,"VILLAGE OF PULASKI Wards 4,7",65,24,41,0,0
SHAWANO,Village of TIGERTON Ward 1,293,110,183,0,0
SHAWANO,Village of WITTENBERG Wards 1-2,321,119,202,0,0
SHAWANO,CITY OF MARION Ward 4,9,3,6,0,0
SHAWANO,City of SHAWANO Wards 1-2,530,209,321,0,0
SHAWANO,City of SHAWANO Wards 3-4,499,206,293,0,0
SHAWANO,City of SHAWANO Wards 5-6,442,181,261,0,0
SHAWANO,City of SHAWANO Wards 7-8,389,178,211,0,0
SHAWANO,City of SHAWANO Wards 9-10,621,280,341,0,0
SHAWANO,City of SHAWANO Wards 11-12,555,234,321,0,0
SHEBOYGAN,Town of GREENBUSH Wards 1-3,858,265,592,0,1
SHEBOYGAN,Town of HERMAN Wards 1-3,934,238,694,0,2
SHEBOYGAN,Town of HOLLAND Wards 1-3,1385,311,1068,0,6
SHEBOYGAN,Town of LIMA Wards 1-4,1649,390,1258,0,1
SHEBOYGAN,Town of LYNDON Wards 1-3,881,256,623,0,2
SHEBOYGAN,Town of MITCHELL Wards 1-3,694,195,499,0,0
SHEBOYGAN,Town of MOSEL Ward 1,425,119,305,0,1
SHEBOYGAN,Town of PLYMOUTH Wards 1-4,1803,562,1237,0,4
SHEBOYGAN,Town of RHINE Wards 1-3,1349,479,869,0,1
SHEBOYGAN,Town of RUSSELL Ward 1,194,44,150,0,0
SHEBOYGAN,Town of SCOTT Wards 1-3,1039,208,828,0,3
SHEBOYGAN,Town of SHEBOYGAN Wards 1-10,4413,1846,2559,0,8
SHEBOYGAN,Town of SHEBOYGAN FALLS Wards 1-3,996,274,720,0,2
SHEBOYGAN,Town of SHERMAN Wards 1-2,864,176,688,0,0
SHEBOYGAN,Town of WILSON Wards 1-4,2154,847,1302,0,5
SHEBOYGAN,Village of ADELL Ward 1,245,49,195,0,1
SHEBOYGAN,Village of CASCADE Ward 1,354,96,255,0,3
SHEBOYGAN,Village of CEDAR GROVE Wards 1-3,1118,222,891,0,5
SHEBOYGAN,Village of ELKHART LAKE Ward 1,662,316,346,0,0
SHEBOYGAN,Village of GLENBEULAH Ward 1,234,84,149,0,1
SHEBOYGAN,Village of HOWARDS GROVE Wards 1-4,1803,616,1179,0,8
SHEBOYGAN,Village of KOHLER Wards 1-3,1234,530,704,0,0
SHEBOYGAN,Village of OOSTBURG Wards 1-4,1746,260,1486,0,0
SHEBOYGAN,Village of RANDOM LAKE Wards 1-2,811,234,575,0,2
SHEBOYGAN,Village of WALDO Ward 1,237,72,165,0,0
SHEBOYGAN,City of PLYMOUTH Wards 1-12,4134,1777,2348,0,9
SHEBOYGAN,City of SHEBOYGAN Ward 1,1111,550,558,0,3
SHEBOYGAN,City of SHEBOYGAN Ward 2,1095,551,542,0,2
SHEBOYGAN,City of SHEBOYGAN Ward 3,920,496,423,0,1
SHEBOYGAN,City of SHEBOYGAN Ward 4,1251,705,537,0,9
SHEBOYGAN,City of SHEBOYGAN Ward 5,712,415,294,0,3
SHEBOYGAN,City of SHEBOYGAN Ward 6,992,648,340,0,4
SHEBOYGAN,City of SHEBOYGAN Ward 7,648,351,296,0,1
SHEBOYGAN,City of SHEBOYGAN Ward 8,627,359,267,0,1
SHEBOYGAN,City of SHEBOYGAN Ward 9,458,243,214,0,1
SHEBOYGAN,City of SHEBOYGAN Ward 10,954,484,468,0,2
SHEBOYGAN,City of SHEBOYGAN Ward 11,555,306,247,0,2
SHEBOYGAN,City of SHEBOYGAN Ward 12,930,449,479,0,2
SHEBOYGAN,City of SHEBOYGAN Ward 13,598,389,207,0,2
SHEBOYGAN,City of SHEBOYGAN Ward 14,606,324,281,0,1
SHEBOYGAN,City of SHEBOYGAN Ward 15,614,351,263,0,0
SHEBOYGAN,City of SHEBOYGAN Ward 16,1037,545,489,0,3
SHEBOYGAN,City of SHEBOYGAN Ward 17,896,487,406,0,3
SHEBOYGAN,City of SHEBOYGAN Ward 18,928,453,473,0,2
SHEBOYGAN,City of SHEBOYGAN Ward 19,776,390,385,0,1
SHEBOYGAN,City of SHEBOYGAN Ward 20,1148,523,618,0,7
SHEBOYGAN,City of SHEBOYGAN Ward 21,429,205,220,0,4
SHEBOYGAN,City of SHEBOYGAN Ward 22,0,0,0,0,0
SHEBOYGAN,City of SHEBOYGAN Ward 23,0,0,0,0,0
SHEBOYGAN,City of SHEBOYGAN FALLS Wards 1-10,4036,1660,2366,0,10
TAYLOR,Town of AURORA Ward 1,153,18,135,0,0
TAYLOR,Town of BROWNING Ward 1,407,69,338,0,0
TAYLOR,Town of CHELSEA Ward 1,354,75,279,0,0
TAYLOR,Town of CLEVELAND Ward 1,123,27,96,0,0
TAYLOR,Town of DEER CREEK Ward 1,289,48,241,0,0
TAYLOR,Town of FORD Ward 1,114,20,94,0,0
TAYLOR,Town of GOODRICH Ward 1,252,38,214,0,0
TAYLOR,Town of GREENWOOD Ward 1,327,65,262,0,0
TAYLOR,Town of GROVER Ward 1,126,22,104,0,0
TAYLOR,Town of HAMMEL Wards 1-2,374,80,294,0,0
TAYLOR,Town of HOLWAY Ward 1,255,49,206,0,0
TAYLOR,Town of JUMP RIVER Ward 1,143,36,107,0,0
TAYLOR,Town of LITTLE BLACK Wards 1-2,503,122,381,0,0
TAYLOR,Town of MAPLEHURST Ward 1,146,32,114,0,0
TAYLOR,Town of MCKINLEY Ward 1,175,21,154,0,0
TAYLOR,Town of MEDFORD Wards 1-3,1259,265,994,0,0
TAYLOR,Town of MOLITOR Ward 1,184,47,137,0,0
TAYLOR,Town of PERSHING Ward 1,74,24,50,0,0
TAYLOR,Town of RIB LAKE Wards 1-2,385,93,292,0,0
TAYLOR,Town of ROOSEVELT Ward 1,159,41,118,0,0
TAYLOR,Town of TAFT Ward 1,134,37,97,0,0
TAYLOR,Town of WESTBORO Ward 1,360,70,290,0,0
TAYLOR,Village of GILMAN Ward 1,158,51,107,0,0
TAYLOR,Village of LUBLIN Ward 1,46,10,36,0,0
TAYLOR,Village of RIB LAKE Ward 1,302,78,224,0,0
TAYLOR,Village of STETSONVILLE Ward 1,221,58,163,0,0
TAYLOR,"City of MEDFORD Wards 1,2,3,4,5,6,7,8",1634,634,1000,0,0
TREMPEALEAU,Town of ALBION Wards 1-2,318,93,225,0,0
TREMPEALEAU,Town of ARCADIA Wards 1-4,797,239,558,0,0
TREMPEALEAU,Town of BURNSIDE Ward 1,173,65,107,0,1
TREMPEALEAU,Town of CALEDONIA Ward 1,444,168,276,0,0
TREMPEALEAU,Town of CHIMNEY ROCK Ward 1,139,47,92,0,0
TREMPEALEAU,Town of DODGE Ward 1,222,81,141,0,0
TREMPEALEAU,Town of ETTRICK Wards 1-2,652,269,383,0,0
TREMPEALEAU,Town of GALE Wards 1-2,881,333,547,0,1
TREMPEALEAU,Town of HALE Wards 1-2,544,188,356,0,0
TREMPEALEAU,Town of LINCOLN Wards 1-4,291,110,181,0,0
TREMPEALEAU,Town of PIGEON Wards 1-2,318,132,186,0,0
TREMPEALEAU,Town of PRESTON Wards 1-3,395,136,259,0,0
TREMPEALEAU,Town of SUMNER Wards 1-2,424,152,271,0,1
TREMPEALEAU,Town of TREMPEALEAU Wards 1-3,982,398,583,0,1
TREMPEALEAU,Town of UNITY Wards 1-2,274,94,180,0,0
TREMPEALEAU,Village of ELEVA Ward 1,275,122,152,0,1
TREMPEALEAU,Village of ETTRICK Ward 1,230,91,139,0,0
TREMPEALEAU,Village of PIGEON FALLS Ward 1,162,82,80,0,0
TREMPEALEAU,Village of STRUM Wards 1-2,443,209,233,0,1
TREMPEALEAU,Village of TREMPEALEAU Wards 1-2,903,404,497,0,2
TREMPEALEAU,City of ARCADIA Wards 1-3,588,226,362,0,0
TREMPEALEAU,City of BLAIR Wards 1-3,399,182,216,0,1
TREMPEALEAU,City of GALESVILLE Wards 1-3,709,330,377,0,2
TREMPEALEAU,City of INDEPENDENCE Wards 1-3,374,149,223,0,2
TREMPEALEAU,City of OSSEO Wards 1-3,728,344,384,0,0
TREMPEALEAU,City of WHITEHALL Wards 1-3,590,276,314,0,0
VERNON,"Town of BERGEN Wards 1,2",722,331,391,0,0
VERNON,Town of CHRISTIANA Wards 1-3,484,187,296,0,1
VERNON,Town of CLINTON Wards 1-2,217,100,116,0,1
VERNON,Town of COON Wards 1-2,415,196,218,0,1
VERNON,Town of FOREST Ward 1,235,91,144,0,0
VERNON,Town of FRANKLIN Wards 1-2,534,212,321,0,1
VERNON,Town of GENOA Wards 1-2,365,165,200,0,0
VERNON,Town of GREENWOOD Ward 1,181,69,112,0,0
VERNON,Town of HAMBURG Wards 1-2,512,201,310,0,1
VERNON,Town of HARMONY Ward 1,320,129,190,0,1
VERNON,"Town of HILLSBORO Wards 1,2",309,95,214,0,0
VERNON,"Town of JEFFERSON Wards 1,2",581,263,317,0,1
VERNON,Town of KICKAPOO Wards 1-2,247,117,130,0,0
VERNON,Town of LIBERTY Ward 1,191,100,91,0,0
VERNON,Town of STARK Ward 1,205,108,97,0,0
VERNON,Town of STERLING Ward 1,287,91,196,0,0
VERNON,Town of UNION Wards 1-3,197,92,105,0,0
VERNON,"Town of VIROQUA Wards 1,2,3",946,428,514,0,4
VERNON,Town of WEBSTER Wards 1-2,301,176,124,1,0
VERNON,Town of WHEATLAND Ward 1,314,130,184,0,0
VERNON,Town of WHITESTOWN Wards 1-2,228,95,133,0,0
VERNON,Village of CHASEBURG Ward 1,130,53,77,0,0
VERNON,Village of COON VALLEY Ward 1,372,186,185,0,1
VERNON,Village of DE SOTO Ward 1,111,60,51,0,0
VERNON,Village of GENOA Ward 1,109,61,48,0,0
VERNON,Village of LA FARGE Ward 1,306,126,179,0,1
VERNON,Village of ONTARIO Ward 1,168,55,112,0,1
VERNON,Village of READSTOWN Ward 1,135,55,80,0,0
VERNON,Village of STODDARD Ward 1,376,164,212,0,0
VERNON,VILLAGE OF VIOLA Ward 1,70,39,31,0,0
VERNON,City of HILLSBORO Wards 1-4,507,219,287,0,1
VERNON,City of VIROQUA Wards 1-9,2117,1294,822,0,1
VERNON,"City of WESTBY Wards 1,2,3",982,518,463,0,1
VILAS,Town of ARBOR VITAE Wards 1-7,1891,727,1160,0,4
VILAS,Town of BOULDER JUNCTION Wards 1-2,751,277,474,0,0
VILAS,Town of CLOVERLAND Wards 1-2,738,237,501,0,0
VILAS,Town of CONOVER Wards 1-2,833,275,557,0,1
VILAS,Town of LAC DU FLAMBEAU Wards 1-7,1352,755,597,0,0
VILAS,Town of LAND O-LAKES Wards 1-2,569,168,399,0,2
VILAS,Town of LINCOLN Wards 1-5,1484,469,1013,0,2
VILAS,Town of MANITOWISH WATERS Ward 1,516,155,361,0,0
VILAS,Town of PHELPS Wards 1-2,775,226,549,0,0
VILAS,Town of PLUM LAKE Ward 1,399,151,244,0,4
VILAS,Town of PRESQUE ISLE Wards 1-2,548,216,331,0,1
VILAS,Town of ST. GERMAIN Wards 1-2,1251,426,820,0,5
VILAS,Town of WASHINGTON Wards 1-3,1044,325,714,0,5
VILAS,Town of WINCHESTER Ward 1,335,116,219,0,0
VILAS,City of EAGLE RIVER Wards 1-5,691,280,411,0,0
WALWORTH,Town of BLOOMFIELD Wards 1-2,626,247,377,0,2
WALWORTH,Town of DARIEN Wards 1-3,725,201,523,0,1
WALWORTH,Town of DELAVAN Wards 1-9,2485,927,1553,0,5
WALWORTH,Town of EAST TROY Wards 1-6,2391,675,1709,0,7
WALWORTH,Town of EAST TROY Ward 7,1,0,1,0,0
WALWORTH,Town of GENEVA Wards 1-10,2764,1048,1708,0,8
WALWORTH,Town of LAFAYETTE Wards 1-3,1122,350,772,0,0
WALWORTH,Town of LA GRANGE Wards 1-3,1373,477,894,0,2
WALWORTH,"Town of LINN Wards 1-4,6",1101,379,721,0,1
WALWORTH,Town of LINN Ward 5,248,85,163,0,0
